transaction_id,customer_id,transaction_date,transaction_status,coupon_name,burn_date,branch_id,redemption_status
4122,855,2024-05-20,subscribed,dSJ-715,,5,Not Redeemed
4123,920,2024-03-19,burned,eoM-312,2024-05-05,6,Redeemed
4124,651,2024-06-29,burned,MkH-990,2024-07-20,5,Redeemed
4125,622,2024-02-03,subscribed,DGz-117,,3,Not Redeemed
4126,994,2023-08-06,subscribed,Bvb-541,,4,Not Redeemed
4127,695,2024-04-11,burned,Tul-911,2024-04-14,7,Redeemed
4128,540,2023-12-25,burned,BYA-251,2024-03-17,4,Redeemed
4129,709,2022-12-28,subscribed,kkF-599,,9,Not Redeemed
4130,191,2024-07-09,subscribed,iEF-465,,10,Not Redeemed
4131,315,2023-10-14,burned,rMF-863,2023-11-09,2,Redeemed
4132,901,2022-09-29,burned,LGC-096,2022-11-26,5,Redeemed
4133,563,2023-10-23,burned,qVH-276,2023-11-03,8,Redeemed
4134,661,2022-09-26,subscribed,qvK-726,,5,Not Redeemed
4135,780,2024-07-09,burned,hbZ-186,2024-09-26,10,Redeemed
4136,562,2024-06-28,subscribed,vwA-816,,8,Not Redeemed
4137,900,2022-11-03,subscribed,ZcN-707,,8,Not Redeemed
4138,758,2023-07-12,subscribed,ITL-430,,9,Not Redeemed
4139,113,2023-11-04,burned,Vwm-917,2023-12-15,10,Redeemed
4140,170,2024-03-26,burned,sLb-626,2024-05-13,6,Redeemed
4141,468,2024-06-28,burned,kUi-906,2024-08-15,4,Redeemed
4142,678,2024-01-28,subscribed,NbO-035,,3,Not Redeemed
4143,921,2024-02-07,burned,UvO-949,2024-04-09,5,Redeemed
4144,14,2023-11-21,subscribed,nHR-063,,6,Not Redeemed
4145,715,2022-06-02,subscribed,YzN-454,,3,Not Redeemed
4146,288,2022-12-18,subscribed,tOj-562,,2,Not Redeemed
4147,907,2023-01-05,subscribed,erf-958,,7,Not Redeemed
4148,189,2023-02-16,subscribed,FNm-990,,5,Not Redeemed
4149,914,2022-12-30,subscribed,OoH-395,,9,Not Redeemed
4150,155,2024-01-10,burned,KGo-315,2024-01-21,3,Redeemed
4151,567,2024-07-14,subscribed,Kwy-289,,8,Not Redeemed
4152,694,2023-08-17,burned,BJL-166,2023-11-14,6,Redeemed
4153,722,2023-09-22,subscribed,PRh-482,,4,Not Redeemed
4154,888,2024-06-18,burned,XjN-542,2024-08-01,9,Redeemed
4155,471,2023-11-17,burned,jpm-128,2023-12-24,5,Redeemed
4156,75,2024-05-25,burned,rUU-845,2024-07-23,10,Redeemed
4157,277,2022-08-07,burned,MmW-696,2022-09-24,6,Redeemed
4158,940,2023-12-09,subscribed,vwz-448,,9,Not Redeemed
4159,645,2024-01-14,subscribed,gia-311,,7,Not Redeemed
4160,343,2024-02-01,subscribed,xWX-112,,5,Not Redeemed
4161,425,2023-01-10,subscribed,OhT-491,,2,Not Redeemed
4162,571,2023-11-19,burned,rSN-230,2024-01-10,4,Redeemed
4163,511,2023-02-16,burned,Gdu-908,2023-03-18,2,Redeemed
4164,857,2024-05-04,burned,RZx-791,2024-05-29,3,Redeemed
4165,182,2024-07-01,subscribed,CnS-458,,10,Not Redeemed
4166,458,2023-11-13,burned,eDl-370,2023-12-20,3,Redeemed
4167,918,2023-12-23,subscribed,vjB-278,,4,Not Redeemed
4168,851,2023-12-29,burned,KDU-544,2024-03-12,6,Redeemed
4169,833,2024-03-02,burned,Bey-925,2024-03-05,3,Redeemed
4170,64,2024-04-10,burned,Wwa-856,2024-04-21,10,Redeemed
4171,839,2024-05-03,burned,DZB-907,2024-07-08,1,Redeemed
4172,260,2023-09-17,burned,mdj-924,2023-10-25,1,Redeemed
4173,193,2024-03-16,subscribed,LLW-087,,9,Not Redeemed
4174,655,2024-04-20,burned,DIn-134,2024-06-18,9,Redeemed
4175,616,2024-03-29,subscribed,Vsg-124,,5,Not Redeemed
4176,972,2023-06-26,subscribed,Vev-010,,9,Not Redeemed
4177,406,2024-07-01,subscribed,KWN-268,,7,Not Redeemed
4178,726,2024-07-09,subscribed,tvz-152,,9,Not Redeemed
4179,754,2023-11-23,subscribed,AuO-608,,7,Not Redeemed
4180,943,2024-06-27,subscribed,CCf-634,,9,Not Redeemed
4181,721,2024-05-03,subscribed,Nwh-372,,2,Not Redeemed
4182,93,2024-06-13,subscribed,cIH-492,,8,Not Redeemed
4183,430,2024-07-06,burned,wbY-226,2024-07-10,7,Redeemed
4184,654,2022-12-16,burned,NNV-952,2023-03-08,6,Redeemed
4185,434,2024-02-15,subscribed,Vgr-611,,5,Not Redeemed
4186,404,2023-01-26,subscribed,tkt-684,,4,Not Redeemed
4187,434,2024-05-15,subscribed,ijs-962,,7,Not Redeemed
4188,112,2023-03-04,burned,iqB-757,2023-05-26,3,Redeemed
4189,929,2023-06-14,burned,HJY-195,2023-08-09,8,Redeemed
4190,375,2024-07-11,subscribed,Flq-860,,2,Not Redeemed
4191,59,2024-05-07,subscribed,tOh-620,,1,Not Redeemed
4192,43,2022-02-14,burned,jpI-221,2022-03-02,2,Redeemed
4193,207,2024-05-12,burned,Whl-302,2024-08-04,9,Redeemed
4194,780,2024-06-22,subscribed,Uce-151,,5,Not Redeemed
4195,296,2023-04-16,subscribed,Dxg-625,,8,Not Redeemed
4196,118,2022-10-24,subscribed,Tge-785,,3,Not Redeemed
4197,532,2022-11-28,subscribed,ysE-503,,7,Not Redeemed
4198,222,2023-02-21,burned,EAb-190,2023-02-24,2,Redeemed
4199,166,2023-08-27,burned,rFw-583,2023-09-19,8,Redeemed
4200,643,2024-04-21,subscribed,ndE-460,,7,Not Redeemed
4201,156,2024-07-12,subscribed,vsI-862,,5,Not Redeemed
4202,184,2023-09-13,subscribed,Bho-831,,4,Not Redeemed
4203,90,2023-10-12,burned,bTg-070,2023-11-11,1,Redeemed
4204,94,2023-08-27,subscribed,Ntu-470,,5,Not Redeemed
4205,13,2022-04-28,subscribed,RKo-667,,9,Not Redeemed
4206,973,2024-02-04,subscribed,yiI-134,,10,Not Redeemed
4207,834,2023-04-07,burned,KwC-025,2023-06-16,4,Redeemed
4208,805,2023-12-07,subscribed,Ebg-504,,9,Not Redeemed
4209,945,2023-09-28,burned,tGu-911,2023-09-30,2,Redeemed
4210,742,2024-01-05,subscribed,hYZ-877,,4,Not Redeemed
4211,834,2023-07-19,subscribed,cTv-460,,9,Not Redeemed
4212,804,2023-03-03,subscribed,jmO-308,,4,Not Redeemed
4213,438,2023-10-15,burned,YfX-846,2023-12-02,5,Redeemed
4214,538,2024-06-07,subscribed,zjo-664,,8,Not Redeemed
4215,587,2023-10-28,subscribed,PLF-319,,1,Not Redeemed
4216,968,2022-05-24,burned,PrX-524,2022-08-19,1,Redeemed
4217,876,2023-12-18,burned,HnJ-324,2024-02-17,9,Redeemed
4218,936,2023-08-09,burned,CSS-008,2023-10-07,9,Redeemed
4219,811,2024-02-07,subscribed,xqd-026,,4,Not Redeemed
4220,150,2023-07-07,burned,fTM-160,2023-10-01,2,Redeemed
4221,660,2024-06-19,subscribed,yke-179,,9,Not Redeemed
4222,8,2024-05-24,burned,KcB-778,2024-07-23,4,Redeemed
4223,29,2024-03-17,burned,yLF-494,2024-04-26,6,Redeemed
4224,296,2024-03-06,burned,oWo-385,2024-05-26,1,Redeemed
4225,986,2024-04-21,subscribed,uiJ-712,,9,Not Redeemed
4226,926,2023-03-07,subscribed,tTX-785,,5,Not Redeemed
4227,721,2023-11-03,subscribed,mTC-711,,3,Not Redeemed
4228,640,2023-12-17,subscribed,kQb-802,,4,Not Redeemed
4229,340,2024-06-04,subscribed,MyF-385,,1,Not Redeemed
4230,628,2024-04-30,subscribed,qbD-590,,9,Not Redeemed
4231,439,2023-11-08,subscribed,ato-146,,8,Not Redeemed
4232,144,2024-07-08,subscribed,NsR-422,,4,Not Redeemed
4233,942,2024-06-10,subscribed,jaM-967,,2,Not Redeemed
4234,830,2024-07-08,burned,ypG-618,2024-10-01,9,Redeemed
4235,747,2023-05-12,burned,ckB-870,2023-07-09,4,Redeemed
4236,519,2023-11-20,subscribed,UUq-750,,9,Not Redeemed
4237,976,2024-05-07,subscribed,gVX-434,,10,Not Redeemed
4238,45,2022-12-12,subscribed,gJh-190,,3,Not Redeemed
4239,955,2024-06-17,subscribed,nxd-603,,7,Not Redeemed
4240,239,2024-05-02,burned,kWZ-538,2024-05-03,7,Redeemed
4241,952,2024-02-09,burned,CEu-663,2024-04-26,10,Redeemed
4242,944,2022-02-24,subscribed,opY-674,,4,Not Redeemed
4243,155,2024-05-02,burned,nmJ-332,2024-06-09,2,Redeemed
4244,181,2024-06-11,burned,DPC-193,2024-08-04,9,Redeemed
4245,215,2023-07-29,subscribed,PJV-772,,4,Not Redeemed
4246,88,2024-04-18,subscribed,iCr-245,,8,Not Redeemed
4247,256,2024-07-13,subscribed,mjJ-740,,2,Not Redeemed
4248,511,2023-10-07,subscribed,bZl-445,,8,Not Redeemed
4249,73,2024-01-24,burned,MbR-072,2024-04-03,10,Redeemed
4250,931,2024-06-28,subscribed,Mlu-969,,5,Not Redeemed
4251,179,2024-02-18,burned,xww-031,2024-02-26,7,Redeemed
4252,212,2023-11-03,subscribed,weF-051,,7,Not Redeemed
4253,805,2023-06-20,burned,nEj-271,2023-07-06,9,Redeemed
4254,234,2024-07-12,subscribed,Ecr-054,,3,Not Redeemed
4255,465,2024-06-29,subscribed,Eta-724,,10,Not Redeemed
4256,751,2024-03-23,burned,bEl-623,2024-06-13,4,Redeemed
4257,223,2024-06-29,burned,iXC-011,2024-07-10,10,Redeemed
4258,631,2024-04-30,burned,iqH-836,2024-06-19,4,Redeemed
4259,825,2024-06-13,subscribed,AOf-189,,10,Not Redeemed
4260,264,2023-02-17,burned,zFo-392,2023-05-04,5,Redeemed
4261,207,2024-06-02,burned,iAV-152,2024-07-11,6,Redeemed
4262,607,2023-02-04,burned,tqC-192,2023-04-25,3,Redeemed
4263,885,2024-03-29,burned,yiu-010,2024-06-15,4,Redeemed
4264,734,2024-07-14,burned,xyh-145,2024-07-20,3,Redeemed
4265,366,2024-07-10,burned,Wel-427,2024-08-14,2,Redeemed
4266,276,2023-03-30,burned,Byd-025,2023-06-12,10,Redeemed
4267,380,2022-07-16,burned,hfo-854,2022-09-21,9,Redeemed
4268,743,2022-11-13,burned,RpW-928,2022-12-13,1,Redeemed
4269,309,2022-12-13,subscribed,Gxu-411,,2,Not Redeemed
4270,631,2024-02-08,subscribed,BlF-444,,8,Not Redeemed
4271,268,2024-05-07,burned,kdr-334,2024-05-08,7,Redeemed
4272,945,2024-06-08,subscribed,isL-735,,1,Not Redeemed
4273,785,2024-06-27,subscribed,VIY-152,,5,Not Redeemed
4274,64,2024-05-26,burned,qNv-323,2024-07-09,10,Redeemed
4275,810,2021-12-02,burned,vBl-546,2022-02-13,6,Redeemed
4276,350,2024-06-16,burned,yuv-804,2024-07-16,5,Redeemed
4277,925,2023-09-22,burned,CFG-255,2023-10-11,4,Redeemed
4278,915,2023-10-10,burned,Xxj-532,2023-10-17,1,Redeemed
4279,494,2022-11-10,burned,ZXn-626,2023-01-06,7,Redeemed
4280,523,2024-01-24,subscribed,qRM-876,,9,Not Redeemed
4281,98,2023-05-14,burned,Mlo-472,2023-07-18,6,Redeemed
4282,946,2022-11-01,subscribed,ybs-918,,3,Not Redeemed
4283,71,2024-07-12,burned,ZTH-747,2024-08-13,10,Redeemed
4284,364,2024-05-28,burned,BhW-889,2024-06-10,4,Redeemed
4285,570,2024-04-15,subscribed,iUJ-880,,10,Not Redeemed
4286,802,2022-11-05,burned,Xen-682,2023-02-01,5,Redeemed
4287,763,2024-05-03,burned,Qkm-952,2024-06-19,1,Redeemed
4288,276,2024-06-12,subscribed,USe-197,,5,Not Redeemed
4289,50,2024-06-15,burned,OKM-857,2024-08-17,1,Redeemed
4290,358,2023-03-26,subscribed,BqL-496,,9,Not Redeemed
4291,728,2023-11-03,burned,hCy-609,2023-12-25,7,Redeemed
4292,906,2024-07-01,burned,Lgh-517,2024-07-07,3,Redeemed
4293,928,2023-01-01,subscribed,qvo-448,,9,Not Redeemed
4294,564,2023-01-16,burned,Wjj-014,2023-02-20,2,Redeemed
4295,783,2023-10-11,subscribed,VHJ-855,,7,Not Redeemed
4296,485,2024-06-22,subscribed,qpI-988,,9,Not Redeemed
4297,84,2024-04-28,subscribed,dUj-198,,6,Not Redeemed
4298,899,2024-06-25,burned,Yuj-889,2024-08-13,10,Redeemed
4299,805,2023-06-18,burned,CAj-515,2023-08-07,5,Redeemed
4300,638,2024-05-10,subscribed,XLf-124,,7,Not Redeemed
4301,808,2022-09-28,burned,lIg-651,2022-10-03,6,Redeemed
4302,584,2023-11-17,burned,Qrs-089,2023-12-07,5,Redeemed
4303,296,2023-06-02,burned,Edc-509,2023-07-11,2,Redeemed
4304,236,2023-12-01,subscribed,OfD-551,,8,Not Redeemed
4305,56,2023-07-09,burned,fDX-701,2023-08-09,7,Redeemed
4306,919,2024-04-30,subscribed,Mcn-864,,6,Not Redeemed
4307,360,2024-01-05,burned,yNT-139,2024-01-22,5,Redeemed
4308,907,2023-02-11,burned,Fye-641,2023-02-23,5,Redeemed
4309,110,2024-06-23,subscribed,klh-035,,9,Not Redeemed
4310,192,2022-06-25,burned,gsv-518,2022-08-06,1,Redeemed
4311,904,2024-07-06,subscribed,RsC-172,,9,Not Redeemed
4312,93,2023-07-22,burned,kkm-309,2023-09-10,6,Redeemed
4313,862,2024-06-11,subscribed,MwX-497,,4,Not Redeemed
4314,568,2022-05-16,burned,syc-154,2022-06-14,10,Redeemed
4315,60,2023-05-29,burned,STX-451,2023-06-14,7,Redeemed
4316,650,2024-04-11,burned,CDh-360,2024-05-08,9,Redeemed
4317,39,2024-03-15,subscribed,Hih-512,,5,Not Redeemed
4318,540,2023-02-11,subscribed,jOt-374,,5,Not Redeemed
4319,49,2023-09-26,subscribed,cZu-333,,8,Not Redeemed
4320,420,2024-06-06,burned,yLW-082,2024-06-09,7,Redeemed
4321,637,2024-04-17,subscribed,bNM-327,,8,Not Redeemed
4322,13,2021-09-08,subscribed,WDX-679,,10,Not Redeemed
4323,992,2022-11-23,subscribed,PXK-649,,2,Not Redeemed
4324,36,2023-12-07,subscribed,tJH-867,,9,Not Redeemed
4325,101,2024-02-06,subscribed,CEd-520,,3,Not Redeemed
4326,794,2023-11-14,subscribed,Jna-826,,6,Not Redeemed
4327,86,2023-06-22,subscribed,FTI-036,,6,Not Redeemed
4328,516,2024-06-04,subscribed,Iet-153,,2,Not Redeemed
4329,223,2024-06-28,subscribed,DxJ-055,,7,Not Redeemed
4330,338,2023-04-02,subscribed,Eli-526,,9,Not Redeemed
4331,960,2023-09-20,burned,Nxo-430,2023-10-17,10,Redeemed
4332,166,2022-09-23,burned,bto-342,2022-10-18,1,Redeemed
4333,383,2024-06-13,subscribed,rwq-185,,8,Not Redeemed
4334,856,2024-06-06,burned,yjT-861,2024-08-04,2,Redeemed
4335,895,2024-03-25,burned,ilT-076,2024-04-10,1,Redeemed
4336,376,2024-01-11,subscribed,vwo-572,,8,Not Redeemed
4337,471,2023-10-11,subscribed,NzT-249,,2,Not Redeemed
4338,790,2022-03-10,subscribed,tMy-745,,6,Not Redeemed
4339,642,2024-06-29,burned,awW-576,2024-06-30,6,Redeemed
4340,31,2024-03-03,subscribed,iDj-906,,5,Not Redeemed
4341,375,2024-04-01,burned,BCb-267,2024-05-07,8,Redeemed
4342,11,2023-03-01,subscribed,wTy-072,,3,Not Redeemed
4343,988,2024-05-24,burned,ZSg-595,2024-06-23,10,Redeemed
4344,302,2024-06-12,burned,TpZ-120,2024-07-21,4,Redeemed
4345,96,2023-03-19,subscribed,HiB-618,,7,Not Redeemed
4346,190,2024-06-24,subscribed,zBJ-321,,7,Not Redeemed
4347,453,2024-01-04,burned,SYa-441,2024-01-18,8,Redeemed
4348,192,2022-10-23,burned,FWS-537,2022-12-02,2,Redeemed
4349,486,2023-08-03,subscribed,ZsT-462,,2,Not Redeemed
4350,266,2024-01-29,subscribed,CkK-729,,4,Not Redeemed
4351,424,2023-01-31,burned,nnI-923,2023-02-19,10,Redeemed
4352,128,2022-06-13,subscribed,vQD-288,,9,Not Redeemed
4353,238,2023-06-09,burned,LkT-679,2023-08-14,10,Redeemed
4354,920,2023-04-21,subscribed,BTh-881,,9,Not Redeemed
4355,355,2023-01-27,subscribed,XyM-275,,4,Not Redeemed
4356,940,2022-11-16,subscribed,oXu-928,,9,Not Redeemed
4357,112,2024-06-06,burned,HhF-219,2024-07-18,3,Redeemed
4358,828,2024-04-22,subscribed,Ngd-213,,5,Not Redeemed
4359,446,2024-05-10,burned,Uqm-618,2024-07-23,10,Redeemed
4360,343,2023-05-01,subscribed,rBC-688,,9,Not Redeemed
4361,145,2023-12-11,burned,qwX-157,2023-12-14,6,Redeemed
4362,65,2024-04-07,burned,edY-969,2024-06-29,3,Redeemed
4363,247,2024-01-07,subscribed,nFw-625,,10,Not Redeemed
4364,735,2024-01-31,burned,zcF-382,2024-03-21,9,Redeemed
4365,991,2022-10-09,burned,OUy-097,2022-11-06,6,Redeemed
4366,490,2023-01-08,burned,rmF-002,2023-01-31,4,Redeemed
4367,825,2024-05-04,burned,NpN-881,2024-07-30,4,Redeemed
4368,439,2023-06-01,subscribed,Xek-355,,8,Not Redeemed
4369,106,2023-04-02,subscribed,Cls-107,,7,Not Redeemed
4370,181,2024-06-16,subscribed,mKf-576,,1,Not Redeemed
4371,184,2024-01-12,burned,LMu-185,2024-02-08,6,Redeemed
4372,226,2023-11-14,burned,Oeb-564,2023-11-27,8,Redeemed
4373,777,2023-12-25,subscribed,WAI-719,,3,Not Redeemed
4374,790,2022-11-18,subscribed,QDO-336,,9,Not Redeemed
4375,909,2024-04-27,burned,XvC-883,2024-06-05,10,Redeemed
4376,89,2023-07-04,subscribed,fwI-119,,2,Not Redeemed
4377,688,2023-10-30,subscribed,jKN-327,,6,Not Redeemed
4378,530,2023-06-16,burned,mAV-717,2023-07-23,1,Redeemed
4379,371,2022-04-27,subscribed,LSf-980,,2,Not Redeemed
4380,972,2023-08-23,burned,kvi-178,2023-08-24,5,Redeemed
4381,936,2023-08-19,subscribed,ueB-299,,1,Not Redeemed
4382,913,2022-05-14,burned,jcG-279,2022-08-08,8,Redeemed
4383,399,2024-06-14,burned,iyX-292,2024-08-18,1,Redeemed
4384,106,2023-01-22,burned,Wda-054,2023-03-22,9,Redeemed
4385,271,2023-08-01,burned,jYN-178,2023-09-30,10,Redeemed
4386,975,2024-07-07,burned,gxQ-354,2024-07-28,3,Redeemed
4387,831,2024-07-09,subscribed,AXu-434,,2,Not Redeemed
4388,503,2022-12-17,subscribed,kgy-411,,1,Not Redeemed
4389,679,2023-09-25,subscribed,rBe-850,,9,Not Redeemed
4390,525,2024-04-19,burned,Hzr-046,2024-06-22,4,Redeemed
4391,849,2024-06-25,subscribed,nPx-712,,1,Not Redeemed
4392,32,2024-06-01,burned,IuA-411,2024-06-24,1,Redeemed
4393,393,2022-08-28,burned,AIa-214,2022-09-22,7,Redeemed
4394,40,2024-01-16,subscribed,OuX-898,,2,Not Redeemed
4395,660,2024-06-29,burned,kFq-112,2024-08-11,7,Redeemed
4396,218,2024-04-27,subscribed,DeG-676,,7,Not Redeemed
4397,731,2024-06-02,burned,lpC-483,2024-07-28,10,Redeemed
4398,981,2023-05-17,burned,fbG-554,2023-06-26,9,Redeemed
4399,82,2024-05-31,subscribed,BRL-867,,7,Not Redeemed
4400,845,2024-02-16,burned,fvb-584,2024-05-02,1,Redeemed
4401,720,2022-11-08,subscribed,WjJ-184,,8,Not Redeemed
4402,201,2024-04-12,burned,fwI-548,2024-06-07,8,Redeemed
4403,447,2024-06-09,subscribed,yYI-301,,4,Not Redeemed
4404,844,2023-06-08,burned,IOs-315,2023-06-13,8,Redeemed
4405,428,2023-10-07,subscribed,gHI-305,,4,Not Redeemed
4406,38,2022-09-25,subscribed,lvg-391,,8,Not Redeemed
4407,211,2023-04-18,burned,CMc-461,2023-04-25,5,Redeemed
4408,444,2023-02-13,subscribed,hRx-634,,4,Not Redeemed
4409,327,2023-12-11,burned,TfK-489,2023-12-19,6,Redeemed
4410,761,2024-06-05,burned,BZG-668,2024-08-03,2,Redeemed
4411,227,2022-04-24,subscribed,cHj-051,,2,Not Redeemed
4412,48,2023-12-03,subscribed,Bny-858,,2,Not Redeemed
4413,18,2024-06-03,subscribed,ZAR-176,,9,Not Redeemed
4414,912,2024-06-03,subscribed,jGh-947,,10,Not Redeemed
4415,439,2023-09-18,subscribed,lTf-629,,3,Not Redeemed
4416,807,2024-05-24,burned,uuH-129,2024-07-31,10,Redeemed
4417,708,2024-04-13,subscribed,min-307,,4,Not Redeemed
4418,187,2023-12-08,burned,wxw-029,2023-12-25,10,Redeemed
4419,345,2022-11-01,subscribed,Tml-243,,8,Not Redeemed
4420,224,2024-07-01,subscribed,mOx-436,,4,Not Redeemed
4421,830,2024-07-10,subscribed,Xta-475,,10,Not Redeemed
4422,488,2024-06-08,burned,XBB-321,2024-06-18,10,Redeemed
4423,909,2024-02-13,subscribed,QaL-814,,7,Not Redeemed
4424,877,2024-06-23,burned,iBT-439,2024-09-06,5,Redeemed
4425,849,2024-06-26,burned,tfM-442,2024-08-15,9,Redeemed
4426,229,2024-04-21,burned,qDu-136,2024-06-15,4,Redeemed
4427,390,2024-04-09,subscribed,pzG-482,,3,Not Redeemed
4428,979,2023-02-27,burned,enL-970,2023-03-02,2,Redeemed
4429,589,2024-01-30,subscribed,qeq-206,,1,Not Redeemed
4430,188,2022-06-16,burned,VwA-988,2022-06-29,6,Redeemed
4431,858,2023-05-08,subscribed,Kuw-865,,10,Not Redeemed
4432,270,2024-06-10,burned,TRj-220,2024-07-04,2,Redeemed
4433,607,2024-06-18,subscribed,Fty-619,,8,Not Redeemed
4434,310,2024-01-15,subscribed,CTf-841,,6,Not Redeemed
4435,132,2024-06-07,subscribed,yxg-067,,5,Not Redeemed
4436,551,2023-02-27,burned,fSo-656,2023-04-25,2,Redeemed
4437,72,2023-10-26,burned,XoT-823,2023-11-15,7,Redeemed
4438,793,2023-12-15,subscribed,lZP-461,,2,Not Redeemed
4439,845,2023-06-11,burned,qzD-959,2023-07-05,5,Redeemed
4440,672,2024-06-21,burned,FrK-001,2024-06-22,2,Redeemed
4441,187,2022-12-19,burned,tMx-696,2023-01-01,10,Redeemed
4442,486,2022-04-10,burned,rdM-967,2022-05-04,2,Redeemed
4443,191,2024-03-21,burned,Xpw-326,2024-05-07,7,Redeemed
4444,422,2023-05-01,burned,AIl-573,2023-05-24,9,Redeemed
4445,120,2024-06-20,burned,uIT-001,2024-08-19,5,Redeemed
4446,220,2024-06-11,subscribed,NrK-659,,7,Not Redeemed
4447,53,2024-06-11,subscribed,ZZh-234,,4,Not Redeemed
4448,734,2024-07-07,burned,sGV-101,2024-07-16,2,Redeemed
4449,451,2024-04-10,subscribed,kDp-611,,3,Not Redeemed
4450,412,2024-06-04,subscribed,teH-113,,2,Not Redeemed
4451,643,2024-01-16,subscribed,BGt-028,,5,Not Redeemed
4452,237,2024-01-28,burned,gPQ-859,2024-03-01,6,Redeemed
4453,758,2024-03-24,burned,thN-766,2024-03-31,7,Redeemed
4454,738,2023-02-05,burned,abY-469,2023-04-12,3,Redeemed
4455,720,2022-12-13,burned,soR-206,2022-12-30,4,Redeemed
4456,406,2024-07-06,burned,LgM-408,2024-07-23,8,Redeemed
4457,608,2024-03-04,subscribed,zUa-466,,4,Not Redeemed
4458,422,2022-08-22,burned,TnI-862,2022-11-04,7,Redeemed
4459,712,2023-10-18,subscribed,qhz-534,,6,Not Redeemed
4460,247,2022-03-28,burned,kRN-394,2022-06-07,7,Redeemed
4461,72,2024-02-20,subscribed,kAJ-627,,1,Not Redeemed
4462,830,2024-06-20,burned,SKk-221,2024-07-24,3,Redeemed
4463,185,2024-02-23,burned,XCX-101,2024-02-25,6,Redeemed
4464,6,2024-06-29,burned,IyS-880,2024-09-12,3,Redeemed
4465,206,2021-12-23,burned,pKG-084,2022-03-07,7,Redeemed
4466,544,2024-02-27,burned,eqn-508,2024-03-31,9,Redeemed
4467,611,2023-03-16,burned,txq-822,2023-03-22,3,Redeemed
4468,906,2024-06-26,subscribed,dns-048,,1,Not Redeemed
4469,387,2023-03-20,burned,OrM-723,2023-03-22,10,Redeemed
4470,768,2024-05-14,subscribed,kla-756,,6,Not Redeemed
4471,699,2024-07-13,burned,NYM-488,2024-09-24,1,Redeemed
4472,76,2023-07-17,subscribed,hqO-113,,1,Not Redeemed
4473,177,2024-07-06,subscribed,kiL-863,,8,Not Redeemed
4474,827,2023-09-09,subscribed,CMl-802,,9,Not Redeemed
4475,799,2024-03-19,subscribed,ecR-909,,2,Not Redeemed
4476,349,2023-09-07,subscribed,WWO-944,,9,Not Redeemed
4477,255,2024-01-15,subscribed,UdQ-969,,5,Not Redeemed
4478,837,2023-07-19,burned,oQX-386,2023-08-19,8,Redeemed
4479,702,2024-05-15,subscribed,nSz-857,,7,Not Redeemed
4480,308,2024-05-06,burned,PZH-368,2024-06-04,7,Redeemed
4481,345,2022-12-14,burned,KOS-015,2023-03-12,4,Redeemed
4482,127,2023-06-24,subscribed,QIr-029,,2,Not Redeemed
4483,937,2023-07-06,subscribed,wXa-674,,5,Not Redeemed
4484,287,2023-05-06,burned,nBG-575,2023-05-13,3,Redeemed
4485,766,2024-04-13,subscribed,AOB-542,,9,Not Redeemed
4486,725,2022-10-11,subscribed,tiH-377,,6,Not Redeemed
4487,762,2024-01-07,subscribed,Iwv-656,,1,Not Redeemed
4488,596,2023-10-03,subscribed,ASQ-718,,3,Not Redeemed
4489,487,2022-10-24,subscribed,TOJ-573,,4,Not Redeemed
4490,383,2024-06-04,subscribed,XbW-730,,9,Not Redeemed
4491,406,2024-07-13,subscribed,rJG-777,,6,Not Redeemed
4492,388,2024-04-07,burned,AiP-363,2024-04-21,4,Redeemed
4493,525,2023-07-26,subscribed,nyL-338,,1,Not Redeemed
4494,557,2024-01-31,burned,byh-865,2024-03-17,8,Redeemed
4495,639,2024-02-13,burned,jJZ-302,2024-03-12,2,Redeemed
4496,938,2023-08-19,burned,gjt-518,2023-10-21,8,Redeemed
4497,626,2023-10-22,burned,Ofp-138,2024-01-05,6,Redeemed
4498,945,2023-05-15,subscribed,pGI-431,,8,Not Redeemed
4499,276,2022-12-25,burned,Qkw-428,2023-02-10,6,Redeemed
4500,500,2024-03-03,burned,QPP-354,2024-04-05,5,Redeemed
4501,717,2023-01-19,burned,Tdr-938,2023-02-21,5,Redeemed
4502,337,2023-05-29,burned,xgN-580,2023-08-08,10,Redeemed
4503,950,2022-09-23,burned,pvs-869,2022-09-25,10,Redeemed
4504,932,2024-07-14,subscribed,nOb-878,,8,Not Redeemed
4505,481,2024-04-07,subscribed,JZv-165,,7,Not Redeemed
4506,897,2023-11-28,burned,TwY-251,2024-02-03,8,Redeemed
4507,911,2023-07-10,subscribed,sYe-069,,8,Not Redeemed
4508,973,2024-04-25,subscribed,eMv-411,,7,Not Redeemed
4509,273,2024-05-14,burned,mGy-124,2024-07-31,2,Redeemed
4510,920,2024-03-15,burned,HBH-042,2024-04-10,9,Redeemed
4511,58,2022-09-15,burned,HPt-767,2022-10-13,7,Redeemed
4512,328,2024-05-10,subscribed,HaV-716,,6,Not Redeemed
4513,731,2024-07-07,burned,VTY-863,2024-07-30,9,Redeemed
4514,109,2023-02-19,subscribed,CLZ-666,,1,Not Redeemed
4515,279,2022-04-25,subscribed,rRR-278,,2,Not Redeemed
4516,686,2024-06-09,subscribed,zIc-772,,1,Not Redeemed
4517,328,2024-05-13,burned,mnR-765,2024-07-24,10,Redeemed
4518,776,2022-10-26,subscribed,DFh-975,,3,Not Redeemed
